Recording_time_ID,lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,vlhx,vlhy,vlhz,vrhx,vrhy,vrhz,vlwx,vlwy,vlwz,vrwx,vrwy,vrwz,alhx,alhy,alhz,arhx,arhy,arhz,alwx,alwy,alwz,arwx,arwy,arwz,Action
AR5665,4.540609,5.0014379999999985,2.304065,4.814157,4.92229,2.265236,4.692144,4.693109,2.632982,4.682818,4.9643180000000005,2.647147,4.553058999999998,4.993932,2.3591330000000004,4.798814,4.945222,2.3304560000000003,-0.00578364,-0.00045132,-0.00527248,0.00572451,-0.00453427,0.01247758,-0.00441458,-0.00126421,0.00210193,0.00397377,-0.00224538,0.01885577,0.00038696,-0.00045323,0.00036772,0.00096201,-0.0012493,0.0023997,-0.00025007,-4.566e-05,-0.00048473,0.0004513999999999999,-0.00039576,0.00344596,Response-3
AR3363,5.253897,4.904421,1.527836,5.4513620000000005,5.071989,1.497172,5.515342,1.523472,1.75173,5.547137,4.1658,1.747011,4.996066000000001,4.895905,1.556115,5.7036120000000015,4.816161,1.541895,0.00327032,0.00280108,-0.00045314,0.00479884,-0.00365239,0.00040399,0.00101736,0.00012471,-0.00010121,0.00533555,0.0012842,0.0001885,0.00061291,0.00023259,-5.593e-05,0.00144032,-0.00064348,7.474e-05,0.00038819999999999995,3.282e-05,-2.233e-05,0.00231765,0.00075728,9.262e-05,Response-1
AR4008,4.168265,5.198695,2.022887,5.358176,5.308704,1.969813,4.878876,1.831351,2.126731,4.847727,4.2461660000000006,2.128643,3.997761,5.009817,2.050273,5.593467,5.088311,2.01404,-0.00015989,-0.0006397,-5.18e-06,-0.00095239,-0.00091282,-0.0001115,-0.00013330000000000001,-0.00061027,-9.44e-06,-0.00098902,-0.00087851,-0.00011836,8.02e-05,-0.00011281,3.17e-06,0.00017946,3.022e-05,5.58e-06,8.415e-05,-0.00010846,2.54e-06,0.00017405,3.531e-05,4.57e-06,Response-1
AR1416,3.794536,5.161569999999998,1.838239,5.199664,5.309132,1.842282,4.502691,1.814338,1.96605,4.456511,4.157556,1.96683,3.636295,5.0440239999999985,1.854359,5.245504,5.045974,1.865538,-0.00067324,-0.00241039,0.00023539,-0.00019433,-0.00012206,0.00012499,-0.00050651,0.00011362,1.504e-05,-0.00045548,-0.00022955,6.176e-05,-0.00360556,-0.00568104,0.00070955,0.00028476,3.743e-05,1.117e-05,-0.00329038,-0.00309023,0.00048113,0.00020155,-1.064e-05,-7.99e-06,Response-1
AR0637,5.014781,4.795088,1.531662,6.122211,1.725783,1.625292,5.365888,1.600006,1.712923,5.408183,4.19502,1.7343080000000002,4.7647650000000015,4.848484,1.566365,6.251358,2.103972,1.598232,0.00016580000000000002,-0.00016235,1.193e-05,-5.833e-05,-0.00039037,-0.00011083,1.218e-05,0.00013264,8.49e-06,0.00020966,-0.00047174,-9.9e-05,-0.00021229,0.0001375,8.45e-06,8.12e-06,0.00064418,3.233e-05,-0.00014731,7.271e-05,1.25e-06,2.577e-05,0.00063458,2.435e-05,Response-3
AR3808,3.647541,5.2814190000000005,1.848017,4.27957,2.162293,1.602474,4.4819830000000005,1.7807689999999998,1.977053,4.481568,4.07346,1.976151,3.610103,5.008595,1.872661,4.487453,2.485917,1.627698,-0.00250699,-0.00673207,0.00010243,-0.01717879,0.03742721,-0.0008089999999999999,-0.00209982,-0.00618778,0.00024462,-0.02035836,0.02770812,-0.00098124,-0.00183431,-0.00191473,4.802e-05,-0.00205368,0.00094024,-0.00047771,-0.00163176,-0.0018282,8.909999999999998e-05,-0.00909823,-0.00321703,-0.00107128,Response-3
AR4963,5.675421,3.999667,1.485042,5.605587,3.982474,1.488028,5.477541,1.435719,1.7843950000000002,5.653946,4.136315,1.743848,5.426171,3.988718,1.531276,5.690298,4.035107,1.543977,-0.00035934,-0.00024793,1.257e-05,-0.00039682,-0.00026848,3.175e-05,0.00017808,-0.00019741,-1.313e-05,0.00443849,0.00025496,-0.00093732,7.359e-05,-2.9999999999999997e-05,6.41e-06,2.434e-05,-2.276e-05,2.56e-06,5.051e-05,2.503e-05,-1.769e-05,0.00251074,0.00031073,-0.00057979,Response-1
AR1649,4.584931,5.1121620000000005,2.541193,4.8273470000000005,5.10365,2.302709,4.661875,4.700080000000002,2.599889,4.694833999999998,4.973047,2.598392,4.595134,5.06622,2.523584,4.822707,5.068302,2.331345,-0.00047431,0.00230796,0.00083673,-0.00726551,-0.02262062,-0.07918867,-0.00040928,0.00204364,0.00073307,-0.00561121,-0.02274999,-0.06704388,0.00032167,2.068e-05,0.00025162,0.00048566,0.00110579,-0.00525359,0.00032706,-2.577e-05,0.00023554,0.00051077,0.00100015,-0.00474723,Response-5
AR0348,4.1532160000000005,5.094151,1.733789,5.067917,5.2647,1.809032,4.46372,1.786618,1.967073,4.494549,4.186579,1.957569,4.059851,4.890064,1.7715599999999998,5.268733,4.9987650000000015,1.852128,0.00329011,0.01523555,0.00110519,0.00681011,-0.00112739,0.00104432,-0.00085108,0.01020498,0.00054228,0.00080797,-0.00041054,0.0003809,0.00844174,0.00587076,0.00023791,-0.00212244,0.00071712,-0.00029627,0.00682493,0.0039686,-0.00021878,-0.00272368,0.00245202,-0.00035637,Response-2
AR1570,4.469391000000001,3.883451,1.514629,4.5155,3.748129,1.480832,4.946578,1.69158,1.734632,4.937275,4.258696,1.747782,4.423173,3.966109,1.525056,4.8606050000000005,3.858795,1.543143,-0.00194367,-0.00496672,-0.00020655,0.04126892,-0.00868654,0.00183867,-0.00034736,-0.00724823,-0.00028226,0.02595166,-0.016749299999999998,-0.0004769,-0.00032238,-0.00022347,5.89e-06,0.01214677,-0.00296056,0.00062603,-0.000269,-0.00018531,3.35e-06,0.00920082,-0.00237572,0.00077035,Response-2
AR1557,5.523251,3.983855,1.485807,5.328386,3.892401,1.501934,5.4379089999999985,1.468691,1.762011,5.473707,4.119351,1.745007,5.235388,3.973836,1.5475290000000002,5.470191000000002,3.879838,1.638324,0.00017747,0.0002965,-0.00011418,-0.00028403,0.00011558,3.556e-05,0.00022336,0.0002793,-0.00011,-0.00168376,0.00054254,-0.00037369,0.0002331,6.484e-05,-5.318e-05,6.317e-05,2.963e-05,-3.65e-06,0.00017562,0.00014027,-6.123e-05,-0.00051917,0.00016808,-6.893e-05,Response-1
AR3886,1.239918,5.045871,2.459548,2.168489,2.148171,1.976125,2.184637,0.8576568999999999,2.4331970000000003,2.349781,3.459798,2.443179,1.276272,4.503736,2.478909,2.4024520000000003,2.178895,2.016357,-0.00057425,0.00137795,0.00021193,-0.00109991,0.0193264,0.00024209,-0.00045236,9.937e-05,0.000162,0.00115648,0.01761186,0.00058606,3.832e-05,3.91e-06,1.747e-05,1.169e-05,0.00022351,-7.3e-07,2.461e-05,-1.713e-05,4.71e-06,0.00010366,0.00037936,2.559e-05,Response-3
AR3927,5.205305,5.000083,1.460213,7.464506,2.633096,1.566235,5.353837,1.616218,1.784934,5.31256,4.259391,1.752145,4.937291,4.775067,1.521299,7.35957,2.812403,1.546685,0.00073853,0.00187131,0.00054348,0.00817157,0.00540844,-0.00075,0.00032198,0.00120789,0.00038673,0.00439779,0.0050229,0.00038397,0.00826156,0.00103313,-0.00058472,0.00052767,-0.00038277,8.705e-05,0.00623699,0.0007947,-0.00044565,0.0006994,-0.00114588,0.00028848,Response-3
AR0895,2.011154,4.197348000000002,2.09681,2.986817,4.149439,2.127399,2.2844330000000004,0.9132844,2.408456,2.336223,3.451743,2.445384,1.684909,3.980545,2.171525,3.091973,3.851145,2.244821,-6.087e-05,-0.00029527,3.3e-05,0.00015223,-1.6e-05,2.9600000000000005e-05,0.00092023,0.00079589,-0.00031874,0.00055389,-0.00026793,0.00011741,-3.69e-06,5.47e-06,-2.6e-07,2.79e-06,1.158e-05,-1.2e-07,8.78e-05,4.409e-05,-1.799e-05,-2.218e-05,4.337e-05,-7.18e-06,Response-4
AR0956,4.60534,5.009713,2.105514,4.690083,5.011017,2.121903,4.636419999999998,4.699239,2.5891490000000004,4.647546,4.974713,2.6197470000000003,4.595944,4.9946480000000015,2.1618880000000003,4.701066,4.997296,2.180839,0.00128507,-0.00063419,-0.00242058,0.00229487,-0.0015435,0.00373094,0.00039436,-0.00025206,-0.00299128,0.00102469,-0.00146504,0.00237218,0.00014350000000000002,-3.352e-05,0.00041535,0.00012756,-7.892e-05,0.00054765,0.00013889,7.481e-05,2.929e-05,-0.00023576,0.00015021,-0.00025699,Response-4
AR2321,4.8630010000000015,3.4253410000000004,1.377841,5.663492,2.660873,1.399271,5.3908,1.476378,1.766323,5.484673,4.153664,1.753467,4.973219,3.38031,1.351205,6.007751,2.947642,1.482015,0.03245916,-0.04449656,0.00194007,0.00926606,0.02734255,-0.00394533,0.00803571,-0.03137042,0.00368841,-0.00724651,0.02243816,-0.00572719,0.00222601,-0.01129832,-0.00060979,-0.0007162000000000001,0.00377736,-0.00014661,-0.00511592,-0.00702594,-0.0002865,-0.00604315,0.00227167,-0.00070254,Response-3
AR1744,5.882251,3.136476,1.465034,5.3147660000000005,3.218579,1.48486,5.350726,1.418765,1.737956,5.525928,4.192295,1.732689,5.531624,3.288656,1.501326,5.675577,3.317813,1.500149,-0.01457132,0.00264129,-0.00281137,-0.01373635,0.00577833,-0.00075957,-0.01117017,0.00213784,-0.00193935,-0.01187868,0.00389851,-0.0009269,-0.00500408,0.00015987,-0.00090726,-0.00010008,0.00104706,-0.00032007,-0.00383828,0.00015783,-0.00062553,-0.00048206,0.00054636,-0.00027408,Response-3
AR3703,4.589315,5.128018,2.604514,4.754622,5.111034,2.441048,4.694408,4.697044,2.644315,4.70904,4.9724910000000015,2.637601,4.600847,5.081518,2.609404,4.7736550000000015,5.078094,2.461174,-0.0003612,0.00213036,-0.00925096,-0.0068015,-0.01148589,-0.01147884,-0.00041382,0.00228432,-0.00881331,-0.00405315,-0.01334989,-0.01073313,3.616e-05,0.00100119,-0.00043251,0.00036757,-0.00165424,0.00010635,5.445e-05,0.00100301,-0.00050535,0.00057313,-0.00248395,0.00016402,Response-5
AR0662,1.308973,5.457063,2.07713,3.768326,5.586335,2.2663740000000003,2.797354,1.324822,2.212533,2.5330310000000003,4.055083,2.252786,1.39627,5.046186,2.119021,3.683093,5.14342,2.277813,-0.00128763,0.00282709,0.00201036,0.00048761,-0.00026941,-8.635e-05,-0.00015916,0.00125499,0.00109041,0.00045407,-0.00033865,-9.567e-05,-0.00012647,0.00051354,0.00019930000000000002,-4.673e-05,4.654e-05,2.709e-05,9.59e-06,0.00046009,0.00020594,-3.995e-05,3.069e-05,2.579e-05,Response-2
AR2495,4.549315,5.125306,2.394068,4.7972800000000015,5.021935,2.306856,4.68985,4.698309,2.62354,4.6904080000000015,4.968564,2.616416,4.553387,5.081858,2.431593,4.806923,4.9883510000000015,2.334963,9.008e-05,0.00091267,0.00435984,0.00169289,-0.00408285,-0.01664666,-3.96e-06,0.0011337,0.00217584,0.00214597,-0.0047074,-0.01219263,-4.45e-05,-0.00019539,-0.00030633,-0.00033943,0.00275164,0.00356042,-2.39e-06,-0.00012512,-0.00035934,-0.00054232,0.00211262,0.00171259,Response-3
AR2372,4.430804,4.931108,2.31796,4.8998550000000005,4.740385,2.311326,4.735536,4.730422,2.4016490000000004,4.698558,4.963246,2.544817,4.453647,4.935291,2.396084,4.901018,4.776642,2.336976,0.00189874,-0.00494143,0.00371962,6.585e-05,0.04097449,-0.022785200000000002,-0.00245662,-0.00279863,-0.01460619,-0.00116791,0.03583136,-0.01602449,-0.00013887,-0.00024817,5.457e-05,0.00106128,-0.00246647,-0.00203394,-0.00036303,-0.00018641,-0.00101985,0.00108883,-0.00311946,-0.00308163,Response-3
AR5558,4.412388,5.316178,1.531775,6.887641,3.237914,1.476174,4.783564,1.65313,1.7685970000000002,5.060517,4.287271,1.740325,4.316689,5.036708999999999,1.566978,6.745647999999999,3.576086,1.499268,0.02261608,-0.00205673,-0.00227885,0.00588128,-0.01206282,0.00203419,0.01687484,-0.00147972,-0.00173081,0.00542932,-0.009051799999999999,0.00254282,0.0035573000000000002,0.00041855,-0.00047546,0.00038698,-0.00121758,0.00013148,0.00264132,0.00028282,-0.00035365,0.00188734,-0.00364007,-0.00036838,Response-3
AR5178,2.3543580000000004,4.035321,2.20637,2.935853,3.84689,2.310877,2.45319,0.8243879999999999,2.400315,2.479716,3.387583,2.408401,2.22554,3.807166000000001,2.238329,2.932608,3.756166,2.325419,-2.059e-05,0.00011248,-1.571e-05,0.01187265,0.006684399999999999,0.00158986,4.014e-05,7.97e-05,-5.26e-06,0.0093421,0.00269638,0.00138146,-1.9e-07,-2.26e-06,7.3e-07,-0.00202289,-0.00115406,-0.00028346,-5.9e-07,-2.48e-06,4e-07,-0.00301042,-0.00091996,-0.0004916,Response-1
AR1211,5.36091,3.626224,1.474156,5.345534,3.540539,1.471809,5.124701,1.423098,1.7696330000000002,5.146717,4.146718,1.723777,4.612514,3.792058,1.487326,5.409726,3.5927050000000005,1.480704,0.00096506,0.00022704,4.038e-05,0.00056162,-0.00120173,9.605e-05,0.00810136,9.061e-05,0.00043857,-0.00136415,-0.00041501,-0.00019246,1.547e-05,0.00033941,2.199e-05,-1.39e-05,-0.0001991,2.833e-05,0.00316945,7.08e-06,0.00012072,-0.00046605,-0.00036592,2.403e-05,Response-5
AR4515,4.523699,5.131878,2.735528,4.814241,5.0060970000000005,2.546958,4.7077160000000005,4.700771,2.739286,4.673287,4.97156,2.752368,4.5330650000000015,5.084263,2.726891,4.801952,5.002061,2.611557,-0.00295563,-0.00696071,-0.02390118,-0.00300387,0.00446052,0.00353292,-0.00580549,-0.00514819,-0.01569299,-0.0051143000000000004,0.00819616,0.01979134,-0.00142832,0.00170092,0.00929203,-0.00038082,0.00043833,0.00058991,-0.00192354,0.00069207,0.01026142,-0.00023725,0.00130893,0.00453961,Response-5
AR0593,5.503792,4.130676,1.486986,5.170945,4.127667,1.516111,5.508513,1.423467,1.7997459999999998,5.491024,4.0728870000000015,1.770573,5.274529,4.14633,1.510025,5.457468,4.150685,1.5957370000000002,0.00171778,-0.00568094,-0.00106286,0.00255316,-0.0072921999999999996,-0.00128142,0.00394893,-0.00392699,-0.00059811,-0.00054468,-0.00983016,-0.00276818,-6.39e-05,-0.00172681,-0.00020184,0.00057454,-0.00126055,-0.00021444,-3.378e-05,-0.00107198,-1.995e-05,0.0009302,-0.00264608,-0.00085525,Response-1
AR5779,5.085588,4.894361,1.530448,6.020963,2.084392,1.609582,5.389541,1.521992,1.73065,5.462862,4.197381,1.733926,4.792227,4.90022,1.571736,6.199121,2.411611,1.5915860000000002,-0.00094052,-0.00195693,0.00013332,0.00611782,0.00714766,-0.00149455,0.00018546,-0.00186068,-1.674e-05,0.00239352,-0.00372904,-0.00105487,-0.00031036,-0.00080415,5.897e-05,0.00106105,0.00472118,-0.00047193,-1.662e-05,-0.00071978,2.425e-05,9.441e-05,0.00077848,-0.00031745,Response-3
AR5422,3.764837,5.201406,1.834893,5.204169,5.3115760000000005,1.845513,4.477499,1.795465,1.969207,4.453227,4.154099,1.966239,3.633911,5.055046,1.855964,5.243158,5.04413,1.867297,0.0002718,0.00071754,-1.734e-05,-0.00077096,0.00020811,-2.114e-05,0.00018574,0.00013944,3.603e-05,-0.00057741,0.00026831,-1.204e-05,0.00016887,0.00062831,-6.64e-05,-0.00066456,-0.00014879,-5.79e-05,9.441e-05,-3.671e-05,-1.284e-05,-0.00056652,-0.00012364,-5.296e-05,Response-1
AR1610,5.335017,2.868275,1.46695,4.449351,5.376241,1.56803,5.348104,2.282211,1.575662,5.484627,4.242113,1.704952,5.0977260000000015,2.939282,1.498968,5.662299,4.840252,1.610322,-7.840000000000001e-05,-0.00159034,-0.00046481,0.00092403,0.00133329,-0.00094991,-0.00040596,-0.00149236,-0.00042062,0.00089504,0.00138913,-0.00060877,-1.307e-05,-0.00010555,1.881e-05,0.00011364,0.00034083,-2.408e-05,-1.872e-05,-0.00010385,1.957e-05,0.00011517,7.791e-05,-1.024e-05,Response-3
AR2745,4.5151900000000005,5.538482,1.672996,6.9225759999999985,5.407521,1.6458119999999998,5.538387,1.4724780000000002,1.776285,5.586462,4.107471,1.771252,4.532572,5.1514940000000005,1.683352,6.6147740000000015,5.166713,1.646516,-9.652e-05,-0.0004663,-3.5000000000000004e-06,0.00036389999999999995,0.00063022,6.98e-06,-0.00018494,-0.00045289,3.298e-05,0.00019692,0.00083955,4.74e-05,1.9699999999999998e-05,-7.51e-06,-3.57e-06,-7.25e-06,-7.77e-06,-6.3e-07,1.551e-05,-1.135e-05,-3.69e-06,-1.77e-06,-2.1e-05,-8.1e-07,Response-1
AR2692,4.419514,5.56796,1.650548,6.727967,5.340585,1.631226,5.4791349999999985,1.4229040000000002,1.8000040000000002,5.514768,4.104643,1.767148,4.393848,5.224971,1.68798,6.615364,5.0756830000000015,1.637267,-0.00195801,0.00051541,0.00034356,-0.00047751,0.00066657,0.00019751,0.00129871,-0.00015097,-0.00016945,-0.00043745,0.00066008,0.00020099,-0.00014931,0.0001202,5.91e-06,-5.69e-06,-0.00011144,1.624e-05,0.00010640000000000001,6.399e-05,-1.732e-05,-9.08e-06,-0.00011281,1.613e-05,Response-2
AR2892,4.386246,5.240128,1.538598,4.673526,4.258368,1.4037190000000002,4.496805,1.686589,1.765829,4.795458,4.297821,1.745273,4.238818,4.991463,1.578308,4.733383,4.249137,1.424729,-0.00089391,0.00029271,4.593e-05,0.01251123,-0.00031194,-0.0021629,-0.00060498,0.00020446,-1.483e-05,0.00910511,0.00885071,-0.00035945,4.15e-05,-0.00015952,1.138e-05,-0.00117635,4.027e-05,-0.00012416,2.075e-05,-0.00012912,9.800000000000001e-06,-0.00084187,0.0013824000000000002,0.00013959,Response-3
AR4664,1.987678,3.984428,2.213938,2.971732,1.086154,2.153378,2.296446,0.8365083000000001,2.414706,2.452698,3.337083,2.429245,1.7139099999999998,3.857405,2.258718,3.188696,1.05865,2.194309,0.00341687,-0.00023915,-0.00019507,0.00042982,0.00308926,-0.00013064,0.00424158,-0.0001159,-0.0004131,0.00075278,0.0025981999999999997,-0.00020942,0.00087826,0.00010491,-7.749e-05,0.00018600000000000002,0.00013171,-3.007e-05,0.00117071,-6.6e-07,-0.00015711,0.00028242,0.00017553,-4.823e-05,Response-3
AR2894,2.192254,4.014034,2.208819,3.4446230000000004,4.201011,2.340563,2.441694,0.8197445,2.405232,2.479652,3.418053,2.417151,1.972765,3.823161,2.243846,3.448547,3.968332,2.361584,0.00577243,-0.00151368,0.00021351,-0.00079026,-0.00053423,-0.00013826,0.00415998,-0.00107447,0.00026328,-0.0004,-0.00019988,-9.728e-05,4.967e-05,-5.8599999999999995e-05,3.64e-06,4.341e-05,1.4099999999999999e-05,1.27e-06,0.00011487,-8.637e-05,6.33e-06,1.895e-05,2.09e-06,-4e-08,Response-1
AR5344,4.556029,4.881204,2.211476,4.777607,5.062746,2.3519520000000003,4.687292,4.699565,2.475682,4.70408,4.962549,2.547678,4.556578,4.890382,2.234619,4.800344,5.029749,2.37321,-0.00521849,-0.02152908,0.05462131,0.00630862,0.0136148,0.020426,-0.00870311,-0.01701029,0.04399067,0.00251392,0.00886321,0.01536361,-0.00061609,-0.00181902,0.00495537,0.00021408,0.00024678,0.00026736,0.00025858,-0.00348052,0.00375978,0.00034642,-0.00022825,-7.582e-05,Response-5
AR1998,1.100041,5.229946,2.46425,4.629815,4.994685,1.979673,2.939548,2.09979,2.11228,2.50679,3.920716000000001,2.413799,1.170252,4.8451330000000015,2.450501,4.413352,4.554105,2.059979,-0.00277609,0.00228649,2.74e-06,0.00284265,0.00403661,-0.00049215,-0.00250837,0.00175493,-6.333e-05,0.0035722,0.00474256,-0.00101729,-0.00022325,0.00017122,2.003e-05,0.00021782,0.00023419,-9.842e-05,-0.00020998,0.00012192,1.479e-05,0.00023836,7.74e-06,-4.334e-05,Response-3
AR1059,2.339719,4.0346199999999985,2.205784,3.568375,4.01518,2.436618,2.42205,0.8217394,2.399717,2.434492,3.37964,2.41321,2.209165,3.8127,2.2359400000000003,3.5542769999999995,3.811826,2.453396,0.0005099,-0.00031255,-9.377e-05,-0.00036179,-0.00139576,-0.00045347,0.00012251,-7.749e-05,-7.786e-05,0.00086524,-0.00077608,0.00041160000000000003,4.755e-05,4.723e-05,5.42e-06,0.0011292,0.00011871,0.00062457,3.268e-05,1.982e-05,2e-08,0.00146613,0.00012496,0.0007535,Response-1
AR2650,5.523969,4.329613,1.480791,5.387821,4.605104,1.501069,5.209276,1.629811,1.752476,5.182137,4.209268,1.757499,5.149956,4.274237,1.54142,5.598268,4.484184,1.5537530000000002,-0.00080514,-0.00059541,5.143e-05,-0.00039002,0.0031719,0.00027269999999999996,-0.00062628,-0.00060976,7.176e-05,-0.00044037,0.00240916,0.00018944,-0.0002286,-7.466e-05,-2.563e-05,0.00474819,0.0068587000000000006,0.00050131,-0.00016832,-7.969e-05,-1.851e-05,0.00353318,0.00510988,0.00038535,Response-1
AR0501,4.840569,3.614056,1.6804849999999998,4.057771,3.663162,1.739799,4.342387,1.828988,1.969188,4.430486,4.2099129999999985,1.969159,4.454463,3.757617,1.76395,4.241582,3.858748,1.762211,0.00347971,-0.00311287,0.00179386,0.00489936,-0.00331946,-0.00031923,-0.0005835,-0.0019075,4.33e-05,0.00487529,-0.00334511,-0.00032221,0.00288492,-0.00067557,0.00031505,-0.0001773,-0.00038556,0.00010995,0.00062372,-0.0007752000000000001,0.00020745,-0.00018208,-0.00039064,0.00010935,Response-4
AR4986,3.2995589999999995,3.188946,1.6564580000000002,5.814916,2.913136,1.693277,4.533498000000002,1.814703,1.98253,4.580146,4.169756,1.977964,3.317758,3.330797,1.696015,5.863935,3.243624,1.725801,0.024294,0.00715056,0.00016746,-0.02550361,0.00086216,-2.311e-05,0.02242113,0.00569847,-0.00088177,-0.02670317,-0.00118501,-0.00078281,-0.00087913,0.0021357,0.00015905,0.0102667,-0.00573651,0.00016422,-0.00122908,-0.00018606,-0.00029698,0.00579473,-0.00586911,-0.00034084,Response-3
AR4287,3.917423,5.135314,1.825682,5.393423,5.2310120000000015,1.681757,4.503387,1.899696,1.955056,4.529984,4.191244,1.978228,3.727633,4.991276,1.859793,5.478712000000002,4.913371,1.7260240000000002,0.0050475,0.0072859,-0.0009789,0.01293343,0.00547955,-0.00082464,0.00505148,0.00728893,-0.00097955,0.00695691,0.00302465,-0.00045169,0.00494541,0.00686062,-0.00099683,0.00036429,0.00045713,-0.00019755,0.0049425,0.00685841,-0.00099627,0.00093977,0.00081277,-0.00017293,Response-5
AR3899,3.888981,5.365761,1.786183,4.955596,5.340814,1.806395,4.433504,1.807337,1.959336,4.467988,4.183554,1.956563,3.722789,5.080424,1.829177,5.173139,5.065507,1.842245,-0.00047628,-0.00350474,0.0004644,0.00124842,-3.972e-05,2.365e-05,0.00072309,-0.00040722,-1.611e-05,0.00123109,-1.776e-05,2.08e-05,4.924e-05,-0.00011634,1.708e-05,0.00015800000000000002,0.00011078,-1.963e-05,0.00029452,0.0006116,-6.359e-05,0.00016191,0.00010587,-1.898e-05,Response-1
AR1227,4.532464,4.835602,2.670902,4.835504,4.810109,2.622385,4.692667,4.703043,2.677981,4.701355,4.976759,2.675432,4.538988,4.868567,2.65436,4.839184,4.839203,2.606126,0.00075375,0.00289509,-0.00077464,-0.00467497,-0.00993273,0.01631288,-0.0015776,5.223e-05,-0.00491099,-0.00242477,-0.00810232,0.01895714,0.00077088,0.00109052,0.00138267,-0.00039797,-0.00173022,0.00302723,1.83e-05,0.00011640000000000001,0.00010031,-0.00016304,-0.00059597,0.00105627,Response-4
AR3477,1.634297,3.084884,1.988443,4.358225,3.3383260000000003,2.085994,2.930036,1.294838,2.215453,2.714492,4.060329,2.242021,1.631297,3.141717,2.006854,4.284989,3.4760160000000004,2.108932,0.00115978,0.0002685,-0.00026807,-0.00027311,-0.00082054,-2.385e-05,0.00114124,0.00099354,-0.00038069,-9.663e-05,-0.00092416,-6.178e-05,-3.17e-05,2.4299999999999998e-05,-6e-08,-1.59e-06,-2.942e-05,4.2000000000000004e-06,-9.674e-05,-0.00024711,-1.01e-06,1.083e-05,-2.454e-05,4.67e-06,Response-4
AR3569,4.496583,4.3120059999999985,1.388249,5.986582,3.12776,1.529727,5.089405,1.772075,1.705384,5.130807,4.338787,1.73165,4.334067,4.374778,1.4194719999999998,5.972311,3.236933,1.528979,0.00112886,-0.03260861,-0.00204084,-0.00405135,0.02012601,-0.00142064,0.00933069,-0.03502111,-0.00450485,-0.00334711,0.01701922,-0.00256592,-0.0018346,0.0032641,0.00013088,-0.00016719,-0.0026875999999999996,0.00014262,0.0014233,0.00158717,-0.00091058,0.00076656,-0.00091637,0.00043456,Response-3
